model,nlpd,crps,energy,variogram,max_crps,max_absolute_error,max_bias,sim_cover_80,sim_cover_95,max_cover_80,max_cover_95
baseline_analog,1.8840592570727657,0.9242051346285818,3.897189311525836,0.12670741840038982,0.9740043931945455,1.3773224955251258,-0.30558413550346847,0.8361290322580646,0.952258064516129,0.8374193548387097,0.9470967741935484
baseline_functional,1.7712100012060663,0.8272757549249492,3.5428493843807503,0.12034482106928508,0.873410553759538,1.2243253019126619,0.19588595663330774,0.8658064516129033,0.9548387096774194,0.8554838709677419,0.9754838709677419
baseline_persistence,1.8732558927054583,0.9147730782242556,3.921313867914644,0.14684143129578203,0.9671814053684904,1.3764215420383201,-0.06200641290224311,0.8670967741935484,0.967741935483871,0.8541935483870968,0.967741935483871
gp_additive,1.9213361880030424,0.9601534851436808,4.0812961325052015,0.13511777890134524,1.0583306213402646,1.5053242828915685,0.05024611094478248,0.7806451612903226,0.9109677419354839,0.7174193548387097,0.912258064516129
gp_locally_periodic,2.027069946403296,1.093331655461568,4.61499528611428,0.1386131315801068,1.1786377344207297,1.6991749918431869,0.06989404778421716,0.7935483870967742,0.927741935483871,0.704516129032258,0.9083870967741936
gp_matern32,2.025011811394219,1.0918232419423115,4.607770295652832,0.138505797515206,1.1779958622458084,1.6959632405450162,0.06716557465482792,0.7948387096774193,0.9238709677419354,0.7174193548387097,0.9109677419354839
gp_matern52,2.1010927451150847,1.1836524699665554,4.996536091893369,0.14397776054053618,1.2630097253600836,1.8138982924689306,0.15058536802487116,0.7832258064516129,0.9238709677419354,0.6761290322580645,0.896774193548387
gp_periodic,2.2087111085531483,1.1154872722592448,4.7425624995155795,0.16230588163849113,1.2441160083415168,1.7761136415760168,0.31977813722933,0.5393548387096774,0.7135483870967742,0.6683870967741935,0.9019354838709678
gp_se,2.2704625427010496,1.3579794444738778,5.742646482948034,0.16050017259035018,1.4499227104768004,2.0453811902876446,0.33138386115400553,0.7367741935483871,0.8929032258064517,0.5948387096774194,0.8335483870967741
