model,hour,nlpd,crps,pit,standardized_residual,cover_50,width_50,cover_80,width_80,cover_95,width_95
gp_matern32,19.0,2.367123325339008,1.4341425164496469,0.5188700324451239,0.10730229109912773,0.44129032258064516,3.008301445949909,0.743225806451613,5.71107058876832,0.9148387096774193,8.726945782159643
gp_matern32,20.0,2.2806713818415623,1.339286932165486,0.4855925589075733,-0.025545374396187186,0.46064516129032257,3.0769432144192206,0.8012903225806451,5.844051433321639,0.9458064516129032,8.922694821417743
gp_matern32,21.0,2.1770148327466736,1.1983485448459943,0.5059557120833897,0.0430908593656315,0.5251612903225806,3.1271430109063534,0.8580645161290322,5.942274452970818,0.9638709677419355,9.074519281544019
gp_matern32,22.0,2.12436442203714,1.1263222604565202,0.48588282343531297,-0.026946089414641758,0.5470967741935484,3.163340493052549,0.8812903225806452,6.015075189538786,0.9806451612903225,9.190182020491509
gp_matern32,23.0,2.1115328160279154,1.1004203794540164,0.5370462681657217,0.13571052933680572,0.5703225806451613,3.1925855732657915,0.9032258064516129,6.068784347741528,0.9793548387096774,9.275445917556478
gp_matern52,10.0,0.6969635843108453,0.25942773332410135,0.49490398694454657,-0.004317348767084713,0.6696774193548387,0.8211755144439227,0.9083870967741936,1.5596596525273767,0.9819354838709677,2.3834174618996333
gp_matern52,11.0,1.5199788179021585,0.6104071673543823,0.3430055924299011,-0.5527678828672716,0.39741935483870966,1.2100336015986795,0.7058064516129032,2.2994172446158303,0.912258064516129,3.5143541869809036
gp_matern52,12.0,1.740688523701757,0.7676619230612137,0.4402865233404932,-0.18040108026198587,0.43483870967741933,1.6294453708764916,0.752258064516129,3.0938031659415333,0.9316129032258065,4.72974507780122
gp_matern52,13.0,1.9761104322655825,0.9630531554958618,0.49572627410001874,0.02197023422216136,0.4309677419354839,2.010700019251002,0.7458064516129033,3.820108653767616,0.9212903225806451,5.840044286563507
gp_matern52,14.0,2.1771680391813444,1.1661899810747722,0.5254359450690508,0.14097071662329186,0.42193548387096774,2.3300919413947767,0.7329032258064516,4.4224606024843744,0.9006451612903226,6.7668100790009476
gp_matern52,15.0,2.299647233435222,1.3162512521185719,0.515893853487367,0.11046614832622813,0.39483870967741935,2.5753325710359007,0.7058064516129032,4.897177382983546,0.9045161290322581,7.492481556436904
gp_matern52,16.0,2.411271102778314,1.4536789929733491,0.514125690990834,0.10729664446320768,0.4,2.762250797478291,0.6967741935483871,5.251523202134694,0.9006451612903226,8.033829403044294
gp_matern52,17.0,2.4851747738468766,1.5518198072105318,0.505829285755752,0.07572294329809859,0.3961290322580645,2.8959202775357404,0.6941935483870968,5.506983391157682,0.8903225806451613,8.422216003460031
gp_matern52,18.0,2.5183797427226904,1.599384765000905,0.5149528803916636,0.11523923847679676,0.3961290322580645,2.9921614503402654,0.6954838709677419,5.6846523897424515,0.8812903225806452,8.691988058452111
gp_matern52,19.0,2.4988590593792894,1.5882278376615293,0.5179711154543285,0.12536611779240173,0.41419354838709677,3.0553408583728086,0.6993548387096774,5.8077299658991235,0.8941935483870967,8.883186220762076
gp_matern52,20.0,2.4044549256708523,1.4923637110525843,0.48666615064083957,-0.0058378611721685075,0.4270967741935484,3.0990573685429617,0.7290322580645161,5.887782183148837,0.9212903225806451,9.002155824286456
gp_matern52,21.0,2.2843340345472205,1.3389801997003419,0.5063822074294818,0.06143662999412789,0.4864516129032258,3.128465824985922,0.8012903225806451,5.939317832055498,0.9470967741935484,9.081813790417064
gp_matern52,22.0,2.2141598361566643,1.2532455202312272,0.4874167102063458,-0.010527225893387919,0.5032258064516129,3.1447725121616155,0.8283870967741935,5.9734952306238105,0.96,9.13060447108401
gp_matern52,23.0,2.188108325712367,1.2104425332724045,0.5363834329908213,0.15255826900358752,0.5225806451612903,3.154123663855022,0.8580645161290322,5.993983687352727,0.9703225806451613,9.167199906874123
gp_periodic,10.0,0.8432959227957386,0.29178945353695523,0.48338758054840647,-0.037555333612162,0.7070967741935484,0.9993538272183199,0.9393548387096774,1.8982895849439254,0.9883870967741936,2.8997710852755816
gp_periodic,11.0,1.545367476722672,0.6389729784140936,0.3462839045094207,-0.5187135456395859,0.4309677419354839,1.3853321588697312,0.7561290322580645,2.6296853757901317,0.9354838709677419,4.019948663537203
gp_periodic,12.0,1.7695899183108685,0.7982659058208018,0.4367396198179719,-0.18804352844108818,0.4567741935483871,1.814815192444012,0.7870967741935484,3.448076395317688,0.9458064516129032,5.2663548123346295
gp_periodic,13.0,1.9968311296995707,0.9926755682570028,0.48903857938089806,-0.0006149874638348216,0.45161290322580644,2.1996993339098183,0.7780645161290323,4.179063097195129,0.9406451612903226,6.389701126736162
gp_periodic,14.0,2.1896377586682436,1.1918232271558484,0.5172006888944791,0.11094429983903686,0.44903225806451613,2.4941944016040356,0.7496774193548387,4.738395535772811,0.9187096774193548,7.2469996911455254
gp_periodic,15.0,2.3070509853884733,1.3324385750441492,0.5063300888209454,0.08065565716882396,0.432258064516129,2.685498327134104,0.7187096774193549,5.102204753951937,0.912258064516129,7.800635834058098
gp_periodic,16.0,2.3994966291378703,1.438600514939048,0.5020839703027137,0.07006714174155064,0.3987096774193548,2.7769080545474707,0.7058064516129032,5.2784242622687785,0.9032258064516129,8.074176363220353
gp_periodic,17.0,2.4516424336092375,1.4926548213648305,0.4899349162425579,0.025327084749897887,0.3961290322580645,2.775819434958903,0.6890322580645162,5.278604430868524,0.8761290322580645,8.072268555829941
gp_periodic,18.0,2.4672290947328572,1.486367687078114,0.49549432049074055,0.05214906434380272,0.3870967741935484,2.684484813433229,0.6851612903225807,5.104041795691033,0.8709677419354839,7.801778874111728
gp_periodic,19.0,2.4439946881600596,1.4234353939577127,0.49358657300797903,0.04896624530321314,0.3638709677419355,2.495215540148716,0.672258064516129,4.740991345131241,0.8748387096774194,7.247042096894944
