kernel,start,objective,converged,evaluations,boundary_hit,param_0,param_1,param_2,test_year,best_for_fold,param_3,param_4
matern52,2,50304.61003842107,True,145,False,1.7014064865825562,1.7988739885681404,-2.1985946990601843,2008,True,,
matern52,3,50304.58951123612,True,109,False,1.6948197303246324,1.7954361448272786,-2.208937413555349,2008,True,,
matern52,4,50304.4512772271,True,97,False,1.6941958855964239,1.799843177329724,-2.2022358865512253,2008,True,,
matern52,5,50304.545761750385,True,167,False,1.6892858299078612,1.794899111149889,-2.198594699060181,2008,True,,
matern52,6,50304.61040154993,True,127,False,1.6862237016184163,1.7985246311448888,-2.2015807233305464,2008,True,,
matern52,7,50304.60830960865,True,139,False,1.6848028000915336,1.795236277189303,-2.20687064654402,2008,True,,
matern52,8,50304.63228554684,True,121,False,1.6987081571234466,1.796040175457844,-2.2081312816086682,2008,True,,
matern52,9,50304.806301902856,True,173,False,1.6794661187882658,1.7946437585940607,-2.198594699060181,2008,True,,
matern52,10,50304.40351456628,True,115,False,1.6918904723003008,1.7950616979869347,-2.2049144842392483,2008,True,,
matern52,11,50304.70732345433,True,185,False,1.6945157600299956,1.802225690874335,-2.1985946990601812,2008,True,,
matern52,12,50304.88263958768,True,127,False,1.6892861114396183,1.8014592180432911,-2.195664959561083,2008,True,,
matern52,13,50304.45626260659,True,121,False,1.6874236020329851,1.7975608960329605,-2.2013358470804327,2008,True,,
matern52,14,50304.71913373349,True,172,False,1.694304436922993,1.802253669493155,-2.198594699060181,2008,True,,
matern52,15,50304.99587253551,True,201,False,1.6787138902874361,1.7917335667030068,-2.1985946990601852,2008,False,,
matern52,16,50304.62387531408,True,115,False,1.6868261315802178,1.7971099775306767,-2.2063675079406853,2008,True,,
matern52,17,50305.740440818816,True,151,False,1.6873086010166094,1.8015482730692838,-2.187308671367698,2008,False,,
matern52,18,50304.70265769931,True,127,False,1.6890112410218885,1.8000823466374904,-2.202675777214457,2008,True,,
matern52,19,50304.48742593031,True,121,False,1.6880359051433411,1.7977420255174774,-2.2036051040005438,2008,True,,
periodic,0,56875.59850257726,True,115,False,1.676448246752079,0.1367159898965217,-1.6318502561490817,2008,False,,
periodic,1,56874.93200767063,True,109,False,1.674619564031755,0.13204298563242545,-1.6463628606614584,2008,True,,
periodic,2,56875.618811955515,True,195,False,1.678432372967346,0.13787264528973264,-1.6318502561490829,2008,False,,
periodic,3,56967.97099927234,False,240,False,1.6039381042666099,0.041470811736537494,-1.6771898115819757,2008,False,,
periodic,4,56875.63876039894,True,183,False,1.6764482467520783,0.1358751877807673,-1.6318502561490784,2008,False,,
periodic,5,56875.24421158806,True,121,False,1.6605496817299923,0.13219921475083965,-1.6372594727143113,2008,True,,
periodic,6,56875.38035309654,True,121,False,1.6764850955931467,0.1358630529596027,-1.6498320984247257,2008,True,,
periodic,7,56875.245050190046,True,103,False,1.6774515818535929,0.13511349052414245,-1.6492070264281153,2008,True,,
periodic,8,56875.490292397706,True,133,False,1.672084637626844,0.13064629651641657,-1.6525660904293407,2008,False,,
periodic,9,56874.893984030816,True,127,False,1.6772110086479017,0.13343445753401734,-1.6416271590510134,2008,True,,
periodic,10,56875.69428238456,True,202,False,1.6704063603374255,0.13363426497129788,-1.6318502561490829,2008,False,,
periodic,11,56875.68151760852,True,138,False,1.6665108660932448,0.13713612379125073,-1.6318502561490804,2008,False,,
periodic,12,56916.8635566684,False,240,False,1.677312268626674,0.08020372987226743,-1.6771898115819757,2008,False,,
periodic,13,56875.606916088844,True,115,False,1.6766362777383939,0.13338027571961483,-1.6526560553142189,2008,False,,
periodic,14,56875.6246877003,True,132,False,1.6713257714209975,0.13855154185483393,-1.6318502561490804,2008,False,,
periodic,15,56875.18842869921,True,127,False,1.6674326179637786,0.13085938667063807,-1.6373648622894743,2008,True,,
periodic,16,56875.02891907186,True,139,False,1.672041288816684,0.13419985690056577,-1.6477510817125924,2008,True,,
periodic,17,56875.00265944381,True,145,False,1.6665249177548804,0.1338415312276345,-1.6376366409424024,2008,True,,
periodic,18,56875.2824760548,True,133,False,1.6733358206964095,0.12878489936200227,-1.6489120495794514,2008,True,,
periodic,19,56875.498872353535,True,115,False,1.656663752938938,0.12585488361319158,-1.6459071438697626,2008,False,,
locally_periodic,0,49527.2665521138,True,179,True,1.7484040309081428,2.302585092994046,2.0967963228485154,2008,True,-2.3572831430752927,
locally_periodic,1,49527.0406340835,True,234,True,1.7484040309081414,2.302585092994046,2.0894261957751654,2008,True,-2.375748161144251,
locally_periodic,2,49527.42765159299,True,240,True,1.7640384199202288,2.302585092994046,2.0939087962099237,2008,False,-2.378572224838409,
locally_periodic,3,49528.18644508944,True,205,True,1.781062438856362,2.302585092994046,2.105011159367308,2008,False,-2.371877798057651,
locally_periodic,4,49528.206561792125,True,191,True,1.73055359395267,2.302585092994046,2.083918161804675,2008,False,-2.35728314307529,
locally_periodic,5,49526.81886390515,True,223,True,1.7551788379016395,2.302585092994046,2.0959289652798176,2008,True,-2.3695590991641433,
locally_periodic,6,49527.31994557847,True,175,True,1.7695115602139067,2.3025850929940455,2.103444372665549,2008,False,-2.3614726014397576,
locally_periodic,7,49527.71760593055,True,218,True,1.7362504156154466,2.302585092994046,2.0865988433512728,2008,False,-2.3572831430752936,
locally_periodic,8,49547.20645035819,False,240,True,1.861141729536501,2.302585092994046,2.142592408628211,2008,False,-2.3632059480795697,
locally_periodic,9,49526.790236336994,True,181,True,1.7477916254819603,2.302585092994046,2.0926384757190952,2008,True,-2.368261110228482,
locally_periodic,10,49526.81921619494,False,240,True,1.7523636944545948,2.302585092994046,2.089467500004344,2008,True,-2.3714995565075547,
locally_periodic,11,49526.93685696263,True,121,True,1.7617507223367728,2.302585092994046,2.0961387429110427,2008,True,-2.36055841605581,
locally_periodic,12,49527.42409554911,True,234,True,1.7394058461312867,2.302585092994046,2.089973757005909,2008,False,-2.3572831430752936,
locally_periodic,13,49545.1714231732,False,240,False,1.728294717724254,2.0147619563697905,2.0805751333944924,2008,False,-2.4008492315812777,
locally_periodic,14,49526.87066616764,True,173,True,1.7464993599919925,2.302585092994046,2.0929267472835535,2008,True,-2.367759296082234,
locally_periodic,15,49527.24260393465,True,151,True,1.7653364806162288,2.302585092994046,2.1028048358037106,2008,True,-2.3614616548133855,
locally_periodic,16,49595.235575123115,False,240,True,1.6908903064994079,2.302585092994046,2.0310776306981686,2008,False,-2.487413275395262,
locally_periodic,17,49527.13433768122,True,151,True,1.7656265849836186,2.302585092994046,2.0994994919841337,2008,True,-2.358587046346507,
locally_periodic,18,49527.20926490259,True,165,True,1.7548098378605137,2.302585092994046,2.0993002786110386,2008,True,-2.3573490516228235,
locally_periodic,19,49527.16736874575,True,179,True,1.7562362408976693,2.302585092994046,2.0943624265816565,2008,True,-2.3764247113196646,
additive,0,48897.108909005605,True,240,False,1.532536678439951,1.2376394874843,0.7230341066842318,2008,True,1.636765477796084,-2.4252924762246253
additive,1,49296.281404665366,False,240,False,-1.5642886548642914,-0.7818277639718721,1.7629150493869141,2008,False,2.32681174537473,-2.392354337557608
additive,2,49302.13023350744,False,240,False,-1.4331070279935443,-0.732917066537363,1.7559990091453879,2008,False,2.3330121314295846,-2.3582085099458916
additive,3,48902.44239798713,False,240,False,1.5703449861544532,1.1512925464970232,0.6396783182037694,2008,False,1.59867656374989,-2.463389608895459
additive,4,49247.80418043045,False,240,False,0.8309677829183292,1.6118095650958324,1.608349223461067,2008,False,2.0127606200168584,-2.3946818944652453
additive,5,49445.264434704084,False,240,True,-2.123412523036353,-1.9981057066157477,1.7843819229861757,2008,False,2.163101921950239,-11.833250228548923
additive,6,48967.547563753134,False,240,False,1.7068108656153853,1.060113146942036,0.3690445164620662,2008,False,1.4554551622200689,-2.514930831688075
additive,7,48939.11899583526,False,240,False,1.3609969651716358,1.5984832076524693,1.0331966890338926,2008,False,1.7682028620967785,-2.4397467180161625
additive,8,49625.19285721674,False,240,False,0.24550109913945542,-0.27336519944776355,1.5240496497489275,2008,False,2.8039995780773457,-2.2091839761960954
additive,9,49440.207858063455,True,240,False,-2.7128545867678207,-1.8666545117029198,1.7546783060265188,2008,False,2.1417000297668953,-3.0201165528222758
additive,10,49305.013291050986,False,240,False,-1.4356394179976861,-0.7410006421615153,1.7840960739531126,2008,False,2.352749366744604,-2.3911023601784764
additive,11,48954.186510206135,False,240,False,1.6692244547861406,1.0560754183726901,0.38227489510300294,2008,False,1.468092481176399,-2.4866597463365174
additive,12,48902.977822801484,False,240,False,1.5711322826346432,1.1461706531270104,0.617965219428444,2008,False,1.590920217508715,-2.425572238716451
additive,13,51811.96068111948,False,240,False,1.7591859854192458,0.548346223753982,-0.8728399959995811,2008,False,0.21258109810622522,-5.30435424621303
additive,14,48903.212416084774,False,240,False,1.5885121071109636,1.1748266889768377,0.6294081769085615,2008,False,1.5852701185645182,-2.4329224307263955
additive,15,49540.54634860676,False,240,False,-1.9695518777243266,-1.871230177517032,1.8885542694487476,2008,False,2.2282337071492107,-6.029787133139241
additive,16,48898.6602784251,False,240,False,1.5556224626221504,1.1908312609230407,0.6566890174785449,2008,False,1.6044950041860666,-2.4485839533148623
additive,17,48897.12741083095,False,240,False,1.54950384133801,1.2082302668522484,0.6992797179360173,2008,True,1.6234136982700422,-2.433731276147944
additive,18,49824.10145059129,False,240,True,-0.8959710368272051,2.302585092994046,1.9951888987119701,2008,False,2.293952399299557,-2.1982122057910356
additive,19,48942.97615045625,False,240,False,1.6224814086350314,1.0937279191721718,0.4341883674715765,2008,False,1.4859253299341437,-2.4933018093739547
se,0,53374.13504505477,True,127,False,1.6052451220607442,1.3903203822322816,-2.0164838178639015,2009,False,,
se,1,53373.240373376815,True,127,False,1.5891070787711974,1.3910905475728883,-2.003500152325922,2009,True,,
se,2,53373.26941734507,True,121,False,1.588563507837196,1.3891759118961633,-2.004391787279551,2009,True,,
se,3,53374.330823002194,True,185,False,1.5857942095910584,1.3847462764374714,-2.0164838178639006,2009,False,,
se,4,53373.41186271716,True,109,False,1.59973736575423,1.387861053080623,-2.0075446502694003,2009,True,,
se,5,53373.45499553612,True,115,False,1.5995702592888656,1.387591500806608,-2.007590565968993,2009,True,,
se,6,53373.352268935225,True,97,False,1.589835796956108,1.3912378148649314,-2.0004682667410414,2009,True,,
se,7,53374.19134831759,True,184,False,1.5889536440062304,1.3939247840729028,-1.9938140401474598,2009,False,,
se,8,53373.33531411337,True,115,False,1.6039622864333802,1.3903203822322814,-2.0048666568986016,2009,True,,
se,9,53373.97618866508,True,115,False,1.6027335204448303,1.3928646897015506,-1.9949266213825079,2009,False,,
se,10,53374.35359263918,True,143,False,1.5860537533071544,1.3908549624642788,-1.9938140401474551,2009,False,,
se,11,53373.26040842517,True,85,False,1.598517633772038,1.3921223103943465,-2.0003502916066,2009,True,,
se,12,53373.09583258067,True,127,False,1.5944998793793554,1.3898191758483915,-2.0073081769990773,2009,True,,
se,13,53373.30895223128,True,120,False,1.6052451220607435,1.3922639894996875,-2.0057895558796788,2009,True,,
se,14,53374.05757747351,True,115,False,1.6012358246024765,1.39384649645794,-1.9937715122520043,2009,False,,
se,15,53374.656201169535,True,133,False,1.6017686658782984,1.3869867811799794,-2.0201370600654163,2009,False,,
se,16,53374.20201472643,False,240,False,1.5813360516021449,1.3927468330716624,-1.9980441504669797,2009,False,,
se,17,53374.1849986233,True,196,False,1.6025892938146309,1.3925299356448417,-1.9938140401474598,2009,False,,
se,18,53373.44015468201,True,121,False,1.5850968733856425,1.389074161036185,-2.004314043308703,2009,True,,
se,19,53456.175276116744,False,240,False,1.6951898522558242,1.3561569246998,-2.039153595580353,2009,False,,
matern32,0,50120.860767740945,True,97,False,1.7491566903728721,2.0803666498109283,-2.3792002613270067,2009,True,,
matern32,1,50120.82433635117,True,115,False,1.7505149710323544,2.084789255513885,-2.3872250775596844,2009,True,,
matern32,2,50120.59940278388,True,142,False,1.7610286498526941,2.0853183965656377,-2.379200261327005,2009,True,,
matern32,3,50121.17705970838,True,127,False,1.773638495902894,2.096796322848514,-2.3691031991440084,2009,False,,
matern32,4,50120.609785869005,True,121,False,1.754736475982147,2.08993009115608,-2.374911315648849,2009,True,,
matern32,5,50121.04695777752,True,163,False,1.7491566903728717,2.0837874559807097,-2.3704493947017267,2009,False,,
matern32,6,50120.53308747352,True,189,False,1.762805568750393,2.086681335317743,-2.3792002613270093,2009,True,,
matern32,7,50121.073069402104,True,207,False,1.741159820561489,2.0790773775846465,-2.3792002613270093,2009,False,,
matern32,8,50120.707819603034,True,161,False,1.7717374953296396,2.0908305304708805,-2.379200261327005,2009,True,,
matern32,9,50120.5959311248,True,127,False,1.7569264643160891,2.0893853365516497,-2.3828584405244806,2009,True,,
matern32,10,50120.74742173577,True,139,False,1.77259175713581,2.0910219585627536,-2.382083791657386,2009,True,,
matern32,11,50120.6494565669,True,157,False,1.7545241560276665,2.0899829169697295,-2.3790355270311663,2009,True,,
matern32,12,50121.112307689116,True,121,False,1.7646381211110702,2.0915287105685842,-2.389294631503128,2009,False,,
matern32,13,50120.491341479465,True,115,False,1.767728709033622,2.091336548728876,-2.3793251887040294,2009,True,,
matern32,14,50120.58030718364,True,175,False,1.755809486523791,2.0895309349456843,-2.3809648268188264,2009,True,,
