model,hour,nlpd,crps,pit,standardized_residual,cover_50,width_50,cover_80,width_80,cover_95,width_95
gp_additive,15.0,2.168360787617275,1.14102529623417,0.5118236997761738,0.07638654910430177,0.41161290322580646,2.2138720448369607,0.7019354838709677,4.203409975589716,0.9006451612903226,6.421894277087817
gp_additive,16.0,2.239373589409889,1.2181327159053006,0.5087265127619637,0.06438397529509153,0.4167741935483871,2.333139033874578,0.704516129032258,4.430549174585222,0.8929032258064517,6.770105984667124
gp_additive,17.0,2.2811762082896174,1.2689186492106674,0.4973899413665654,0.0202944850415326,0.4129032258064516,2.414116625740844,0.7019354838709677,4.585465218550686,0.8812903225806452,7.002323145300265
gp_additive,18.0,2.286927399988974,1.2816999050839568,0.507505337642149,0.06446326923162439,0.40774193548387094,2.4629605468800406,0.6993548387096774,4.677038533599394,0.8903225806451613,7.147663286276148
gp_additive,19.0,2.2452675386108285,1.2463033973711146,0.5104007585579659,0.07577655003699217,0.4258064516129032,2.489038035646343,0.727741935483871,4.726113657627503,0.896774193548387,7.222687435859446
gp_additive,20.0,2.1243058613327097,1.1351932213878457,0.4700774683772923,-0.08591707387023884,0.4619354838709677,2.496444190337081,0.7690322580645161,4.741017171421902,0.9341935483870968,7.244777075098674
gp_additive,21.0,1.9638192950009075,0.9639872253629217,0.4943004947397617,0.00060457638897924,0.5483870967741935,2.4911889228397808,0.8335483870967741,4.733347357670535,0.9664516129032258,7.236061378222635
gp_additive,22.0,1.880519017865863,0.8793925693168162,0.4687737291251427,-0.08621371037862313,0.5625806451612904,2.4806195114541967,0.8670967741935484,4.713589104546273,0.9793548387096774,7.21207273102278
gp_additive,23.0,1.859901830637962,0.8519403621795362,0.536883462017274,0.1273339348757297,0.6116129032258064,2.4665742887488644,0.8903225806451613,4.691433146997274,0.9819354838709677,7.170816385459578
gp_locally_periodic,10.0,0.6955035686895475,0.2603352156971858,0.5094210835252304,0.039593628860119925,0.6645161290322581,0.810212524781838,0.896774193548387,1.5385304047473187,0.9806451612903225,2.350933818986385
gp_locally_periodic,11.0,1.5237281126626836,0.609238372242019,0.3487412194980359,-0.5350952032979414,0.4,1.2033493568898523,0.7032258064516129,2.284733804418982,0.9109677419354839,3.4936169391708742
gp_locally_periodic,12.0,1.746895380929822,0.7672689958160424,0.439692319600596,-0.1850368328960493,0.432258064516129,1.5921644817371325,0.7470967741935484,3.0210548309984726,0.9251612903225807,4.620811515709178
gp_locally_periodic,13.0,1.9646246864909283,0.9451744659777769,0.4919365804258503,0.007255518680775587,0.4258064516129032,1.9345902762886091,0.7393548387096774,3.674461990809961,0.9148387096774193,5.618257965927264
gp_locally_periodic,14.0,2.145020903537121,1.1261736473603012,0.5212682624765369,0.12219366113543026,0.4180645161290323,2.2222748187651433,0.7225806451612903,4.225135415540216,0.9045161290322581,6.458166430431126
gp_locally_periodic,15.0,2.247948450966079,1.2551397050189619,0.510961420619102,0.08370601960950509,0.40903225806451615,2.45938175126003,0.7032258064516129,4.673198253924985,0.9058064516129032,7.144438660991073
gp_locally_periodic,16.0,2.340556573710125,1.3704990923135545,0.50915404015971,0.07588059725288047,0.40774193548387094,2.647652592199112,0.704516129032258,5.034616429540781,0.9045161290322581,7.6918135150415345
gp_locally_periodic,17.0,2.4025908298667846,1.4540777308894837,0.500211570589108,0.039205152255024134,0.4012903225806452,2.7958651915933914,0.7070967741935484,5.3141547899143635,0.8993548387096775,8.12824343694713
gp_locally_periodic,18.0,2.4253380897676973,1.492492997093212,0.5090095529281241,0.07688028247861066,0.4103225806451613,2.9127325078492,0.7070967741935484,5.532053263482709,0.9006451612903226,8.458690531401071
