kernel,start,objective,converged,evaluations,boundary_hit,param_0,param_1,param_2,test_year,best_for_fold,param_3,param_4
periodic,3,51603.99753313327,True,121,False,1.6584090564090663,0.12733729484347325,-1.6037555287821845,2001,True,,
periodic,4,51604.61911482879,True,121,False,1.6532507022107192,0.12742282996132953,-1.6145254803300142,2001,False,,
periodic,5,51604.29517736264,True,103,False,1.6557386945748,0.1250243385529435,-1.6127721410004727,2001,True,,
periodic,6,51604.04599222466,True,127,False,1.6496487854960056,0.12924354578373615,-1.6028374642181946,2001,True,,
periodic,7,51604.11334617325,True,115,False,1.656744516388555,0.1303608235735061,-1.6063833402091703,2001,True,,
periodic,8,51604.2307126965,True,200,False,1.6562406103862024,0.12531545582798975,-1.61195838338398,2001,True,,
periodic,9,51604.913422175516,True,133,False,1.657158299923357,0.12977208760603928,-1.592718454554783,2001,False,,
periodic,10,51604.390544530506,True,145,False,1.6550762141523105,0.12177003208753046,-1.612226061407111,2001,True,,
periodic,11,51604.08597301965,True,121,False,1.6462681236557304,0.12155240764754283,-1.6067559359878374,2001,True,,
periodic,12,51679.234733318124,False,240,False,1.5506142631911786,0.07658605789836181,-1.7026374942497609,2001,False,,
periodic,13,51604.19935323601,True,121,False,1.6493455850330927,0.12234716739877599,-1.6118370330687795,2001,True,,
periodic,14,51604.52190818774,True,133,False,1.6450648431315285,0.1260086228850792,-1.6132461318477482,2001,False,,
periodic,15,51604.176215504005,True,206,False,1.6510005640842933,0.12470329191237803,-1.6119583833839797,2001,True,,
periodic,16,51604.75670722494,True,139,False,1.6533469456854812,0.13137441981645767,-1.593643559699605,2001,False,,
periodic,17,51605.27480952123,True,127,False,1.6459782649707866,0.11778136334509856,-1.619085238514036,2001,False,,
periodic,18,51604.85530439857,True,127,False,1.6366929636790521,0.12237680659836486,-1.5971317948051946,2001,False,,
periodic,19,51604.53140900881,True,139,False,1.6438311332759248,0.12876604403334457,-1.5966434347044454,2001,False,,
locally_periodic,0,45006.02304543083,True,180,True,1.7229563482403576,2.302585092994046,2.080366649810928,2001,True,-2.314721492593746,
locally_periodic,1,45005.8861518628,True,209,True,1.7297632340038718,2.302585092994046,2.085013990886297,2001,True,-2.31479726717558,
locally_periodic,2,45048.2395896549,False,240,False,1.778206486949212,2.230348027346917,2.1337862904393106,2001,False,-2.2144119562784588,
locally_periodic,3,45005.95711476753,True,157,True,1.730930800935167,2.302585092994046,2.0835464570507205,2001,True,-2.3165445146273473,
locally_periodic,4,45006.45839085441,False,240,True,1.7368255740002463,2.302585092994046,2.0819149684392206,2001,False,-2.320429865753039,
locally_periodic,5,54329.14125226137,False,240,False,1.2836561430937508,-0.5613378049451281,2.897071536712,2001,False,-2.7907868246390777,
locally_periodic,6,45025.2651403208,False,240,True,1.6710277725760196,2.302585092994046,2.0310776306981677,2001,False,-2.3511044942572,
locally_periodic,7,45024.253271964386,False,240,False,1.7541041351664661,2.1939924476277826,2.096796322848515,2001,False,-2.2562576384923654,
locally_periodic,8,45156.532995992166,False,240,False,1.7453572547675855,1.952995541490801,2.162515014998863,2001,False,-2.1247952723891874,
locally_periodic,9,45006.88893161865,True,213,True,1.7080995857571273,2.302585092994046,2.0781599531795134,2001,False,-2.3049943129561834,
locally_periodic,10,45005.993823388075,True,184,True,1.7381991850260987,2.302585092994046,2.088658200958066,2001,True,-2.314721492593743,
locally_periodic,11,45006.7579118571,True,162,True,1.7368627645550045,2.302585092994046,2.0811849354741523,2001,False,-2.3245675995645034,
locally_periodic,12,45005.99784622578,True,183,True,1.7267492934480893,2.302585092994046,2.087302299573647,2001,True,-2.308605620141916,
locally_periodic,13,45036.36261698087,False,240,False,1.7609708922788936,1.9571973290449387,2.0764278002517393,2001,False,-2.2964456265050557,
locally_periodic,14,45006.20405740691,True,136,True,1.732354993793974,2.302585092994046,2.0884447972192564,2001,True,-2.3182221207665723,
locally_periodic,15,45006.89260695701,True,142,True,1.7539963291460445,2.302585092994046,2.095570949491638,2001,False,-2.316219029224078,
locally_periodic,16,45007.75021938683,True,169,True,1.7002065258525074,2.302585092994046,2.0721518132921344,2001,False,-2.305645669080943,
locally_periodic,17,45081.4338621443,False,240,False,1.6855015502230848,1.9324973104348184,2.031077630698167,2001,False,-2.428070381175967,
locally_periodic,18,45006.355077087384,True,214,True,1.7129616539003036,2.302585092994046,2.079069946340016,2001,False,-2.3108845386015706,
locally_periodic,19,45108.21610483184,False,240,False,1.7480017173336342,1.8514337852479184,2.0310776306981664,2001,False,-2.428070381175967,
additive,0,45058.538332229495,False,240,False,0.15791804284596717,-0.2878231366242555,1.525077941811182,2001,False,2.753983244351988,-2.156033048578637
additive,1,44714.246808513475,False,240,False,1.6563113625009165,0.892080175490543,0.03110596225428014,2001,False,1.3085393735864923,-2.428070381175963
additive,2,44803.39780155194,False,240,False,-1.4888724901778885,-0.7483401552230651,1.7675264199906153,2001,False,2.3308973009088376,-2.3366893457083946
additive,3,44947.56179298012,False,240,False,-2.01668740738631,-1.9626451584144136,1.754198198017973,2001,False,2.1826763457116996,-6.284572014779527
additive,4,44512.94794615739,False,240,False,1.3368442200398984,1.439115683121279,0.9794479956036506,2001,False,1.7659060122791592,-2.3888574867438273
additive,5,44502.985141076584,False,240,False,1.597033725967246,1.1225102328345975,0.5990169033040172,2001,False,1.5850513640340147,-2.4280703811759636
additive,6,44570.94935199825,False,240,False,1.2372548051869277,1.5542449377709813,1.130241150710877,2001,False,1.8495778088852652,-2.273124631218601
additive,7,45277.70264662879,False,240,False,1.8350795444999404,0.8585683922474561,-0.42464902408474486,2001,False,0.9420352133302041,-2.60942860290752
additive,8,44927.640744619304,True,217,False,-2.5265744005223327,-1.8852415448888746,1.7377732847516074,2001,False,2.1404590856842605,-3.1265921683427105
additive,9,45102.4694239431,False,240,False,0.3876094466829916,-0.22295699060169988,1.4999298346028278,2001,False,2.9680913387979575,-2.114756838581626
additive,10,44511.72393413212,False,240,False,1.5943940177289744,1.0949632685715887,0.4870510703672083,2001,False,1.5450391623834676,-2.376309767320432
additive,11,44484.99867904575,False,240,False,1.4750014150649893,1.247434554714364,0.737790954835972,2001,False,1.6358460621262898,-2.3611986281927386
additive,12,44819.7050299502,False,240,False,-2.2387395535269814,-0.9930442678613626,1.7447687096759987,2001,False,2.21647399527649,-2.3979458423658433
additive,13,44948.57649169721,False,240,False,-2.1197583810377463,-1.960957674739166,1.7997960510539424,2001,False,2.1450530334353433,-4.967085485417706
additive,14,44823.4424856971,False,240,False,-1.2103955078381543,-0.6854660391853195,1.750830111793074,2001,False,2.3596710914499037,-2.2806153074773685
additive,15,44957.73678661526,False,240,False,-1.9807344242779767,-1.9428327840949582,1.7816051129280004,2001,False,2.1787525596077884,-6.833890558680805
additive,16,44927.717726634,True,221,False,-2.560670996013962,-1.868048004662969,1.754264538563681,2001,False,2.1454496106849286,-3.0584513563746825
additive,17,44482.296386354414,False,240,False,1.4759361740544368,1.2347192159369778,0.7332173912002543,2001,True,1.6365866348102314,-2.3852778613586176
additive,18,44799.69387231894,False,240,False,-1.4970649927435031,-0.7598380862680448,1.7319137768912336,2001,False,2.310382072337143,-2.323990250446471
additive,19,44975.2019939748,False,240,False,-2.0437931385584363,-1.9795617800392566,1.9107656942361324,2001,False,2.228233707149211,-10.951906802558941
se,0,48506.9916826026,True,127,False,1.5882922507493622,1.3903203822322818,-1.9654273560259512,2002,True,,
se,1,48507.19992945733,True,133,False,1.5730424183486995,1.3829733501422163,-1.9742505299932571,2002,True,,
se,2,48507.272378962,True,127,False,1.5830825446604888,1.3920529199663914,-1.9611213110675008,2002,True,,
se,3,48510.08043067725,False,240,False,1.5641236250408221,1.3757861337966462,-1.9654273560259585,2002,False,,
se,4,48506.983854062,True,133,False,1.5765887215370085,1.3897534883148737,-1.965056100009225,2002,True,,
se,5,48507.682071558054,True,133,False,1.5813479119299405,1.3814146071519708,-1.9782290192886638,2002,False,,
se,6,48506.824776271125,True,133,False,1.5778682526021266,1.3850457989103082,-1.9695544126639253,2002,True,,
se,7,48507.892589085684,True,115,False,1.5765385129669611,1.3921871393523277,-1.9557400844850774,2002,False,,
se,8,48507.059125853,True,127,False,1.5715277140746837,1.3869185901329857,-1.9640841901862967,2002,True,,
se,9,48507.54592123776,True,121,False,1.5758478779828293,1.3887500693366666,-1.9758926175990381,2002,False,,
se,10,48507.01156504413,True,133,False,1.5776064496803652,1.3840455037528505,-1.9668681940670514,2002,True,,
se,11,48507.24843730185,True,115,False,1.5854892982236248,1.3924097208101864,-1.9641421783903814,2002,True,,
se,12,48506.95039979345,True,133,False,1.5858687803587346,1.385232705305875,-1.9705146476454973,2002,True,,
se,13,48507.12545136074,True,121,False,1.5759394870411743,1.3844695060921641,-1.9755663890669248,2002,True,,
se,14,48507.16572598439,True,121,False,1.586771143739429,1.3880578817173779,-1.9611875023278398,2002,True,,
se,15,48507.383027881995,True,103,False,1.5768196454975716,1.3838881396257825,-1.9626481600717265,2002,False,,
se,16,48507.35986872557,True,109,False,1.582858049084907,1.3890999831004982,-1.9580504984447213,2002,False,,
se,17,48507.08048074663,True,115,False,1.5902209732846802,1.3901097320689093,-1.96410520728925,2002,True,,
se,18,48507.25511079986,True,109,False,1.5888737532827135,1.390190596196009,-1.9604266254259384,2002,True,,
se,19,48508.4787687894,True,121,False,1.5671139654621509,1.3793101678358317,-1.9810481683089387,2002,False,,
matern32,0,45657.229432817985,True,121,False,1.7322038190614901,2.080366649810928,-2.328143799489057,2002,True,,
matern32,1,45657.37595298978,True,205,False,1.7391947154100529,2.0848978456449743,-2.312843961652831,2002,True,,
matern32,2,45657.78568129265,True,133,False,1.7214251386783628,2.0733278815804677,-2.3290126019765345,2002,False,,
matern32,3,45657.185480417276,True,109,False,1.7503148561098107,2.085727390698999,-2.331030148115011,2002,True,,
matern32,4,45657.135541529235,True,133,False,1.7358550738430367,2.0813664728543704,-2.317572806771435,2002,True,,
matern32,5,45657.07985103711,True,143,False,1.7478621063982038,2.0815155929446236,-2.328143799489055,2002,True,,
matern32,6,45657.40080517225,True,157,False,1.7269805551517434,2.076529711994827,-2.3282935062838965,2002,True,,
matern32,7,45658.78147986304,True,109,False,1.7190934206211423,2.06918070375622,-2.339099609006379,2002,False,,
matern32,8,45657.053665770494,True,133,False,1.737972986682406,2.0843380966817047,-2.3235219415810446,2002,True,,
matern32,9,45657.18259521472,True,132,False,1.7384706928420477,2.0840317192495292,-2.3281437994890584,2002,True,,
matern32,10,45657.04354030735,True,190,False,1.742148443370831,2.0843553463325155,-2.3281437994890593,2002,True,,
matern32,11,45656.983794868735,True,145,False,1.7416573394079196,2.085593716310859,-2.3203104674389805,2002,True,,
matern32,12,45657.21134514881,True,109,False,1.748247163493114,2.0900646656115205,-2.318133502629025,2002,True,,
matern32,13,45657.213723286965,True,130,False,1.7467218368387976,2.0875875376524933,-2.328143799489055,2002,True,,
matern32,14,45657.1653375514,True,163,False,1.7490278555840366,2.085548519845948,-2.330882026536067,2002,True,,
matern32,15,45657.33274699314,True,157,False,1.751865074275035,2.0918646740542854,-2.3183370571071773,2002,True,,
matern32,16,45657.44967558883,True,160,False,1.761296701817025,2.0897916162748333,-2.328143799489055,2002,False,,
matern32,17,45658.42661530008,True,127,False,1.7442263538420382,2.0752823759101884,-2.3418259106319095,2002,False,,
matern32,18,45658.45739781567,True,103,False,1.7143788813067344,2.0711999007191624,-2.3196593711491595,2002,False,,
matern32,19,45657.33494324333,True,133,False,1.7337290496085975,2.0752075264067535,-2.3296676636753983,2002,True,,
matern52,0,46366.87497194925,True,121,False,1.678236980944442,1.801062208171952,-2.1467855777575036,2002,False,,
matern52,1,46366.26350824231,True,121,False,1.6737860434321505,1.7991951911531132,-2.1550302553132292,2002,True,,
matern52,2,46366.40284896703,True,139,False,1.6717986541230574,1.791852712253272,-2.1542464284572778,2002,True,,
matern52,3,46366.17082055892,True,127,False,1.6771341789840741,1.799547596216391,-2.1546768521484836,2002,True,,
matern52,4,46366.31592140214,True,133,False,1.6849465822302312,1.7931434517099258,-2.1675851582022907,2002,True,,
matern52,5,46366.53943118536,True,139,False,1.676269372028781,1.7971121930251601,-2.169193649495921,2002,False,,
matern52,6,46368.399076740156,True,133,False,1.654220619337127,1.781699113586123,-2.1757517508256217,2002,False,,
matern52,7,46366.28977976096,True,121,False,1.6783153429429474,1.797173478128829,-2.1675831764635523,2002,True,,
matern52,8,46367.040175912,True,121,False,1.661376587000668,1.791380342088733,-2.1507595668519923,2002,False,,
matern52,9,46366.41142713565,True,154,False,1.6825035693216202,1.7972144781078758,-2.169455355473946,2002,True,,
matern52,10,46367.433320077835,True,161,False,1.695287742447329,1.8061858652495533,-2.146785577757502,2002,False,,
matern52,11,46366.17710923566,True,133,False,1.6890409705512879,1.7987188823420956,-2.156109356075789,2002,True,,
matern52,12,46366.35450801442,True,161,False,1.6824136995211056,1.7965349132115573,-2.169455355473946,2002,True,,
matern52,13,46366.4249903421,True,167,False,1.684992059996254,1.7973920605691958,-2.169455355473946,2002,True,,
matern52,14,46366.01340250939,True,127,False,1.6856617941124596,1.7978044212744693,-2.157257277150544,2002,True,,
matern52,15,46367.38383288174,True,144,False,1.6962259269834579,1.8048615338664882,-2.1467855777575022,2002,False,,
matern52,16,46366.41355744116,True,115,False,1.6908900619484855,1.8031002611335487,-2.158654879496357,2002,True,,
matern52,17,46367.12612983605,True,195,False,1.6761961065793545,1.8025927439886242,-2.1467855777575062,2002,False,,
matern52,18,46366.62556614833,True,133,False,1.6763578712117462,1.7894783558795315,-2.1714835490271813,2002,False,,
matern52,19,46366.32162423342,True,132,False,1.679025437819055,1.7956772015542861,-2.1694553554739464,2002,True,,
periodic,0,52377.31926737462,True,103,False,1.6602480349054263,0.1295204114809153,-1.6027109125628458,2002,True,,
periodic,1,52377.642015832746,True,109,False,1.655616902123973,0.13463918182795137,-1.6008065404695992,2002,False,,
periodic,2,52377.39171733074,True,115,False,1.6602209172596178,0.12836177569395138,-1.6029106904432424,2002,True,,
periodic,3,52377.591834050334,True,121,False,1.671140452011486,0.1341470656341364,-1.614598031308292,2002,False,,
periodic,4,52377.20108393827,True,115,False,1.6685745786200041,0.1307841507564282,-1.6125438357897868,2002,True,,
periodic,5,52377.64251758766,True,115,False,1.6566637148422618,0.12918067845093628,-1.5999605759881825,2002,False,,
periodic,6,52377.639036005756,True,115,False,1.6592834968686276,0.1288562159794478,-1.6004148317656801,2002,False,,
periodic,7,52377.442310144805,True,139,False,1.6602480349054258,0.13386682237456174,-1.6011605362704322,2002,True,,
periodic,8,52376.9651240758,True,109,False,1.657970143873917,0.12895178906306268,-1.6111486534911752,2002,True,,
periodic,9,52377.08283405283,True,127,False,1.665419250825368,0.13131286030358752,-1.6066593702485974,2002,True,,
periodic,10,52377.50304257895,True,139,False,1.6674777093328914,0.1297712171697059,-1.617248499464774,2002,False,,
periodic,11,52377.48493537012,True,151,False,1.6602480349054256,0.125180465464831,-1.6179698988282187,2002,False,,
periodic,12,52377.38304640201,True,133,False,1.667808464935109,0.1330099099493089,-1.6026536063868873,2002,True,,
periodic,13,52377.636909459376,True,151,False,1.64285409593217,0.12308560352014516,-1.6072774341772313,2002,False,,
periodic,14,52377.077554648786,True,103,False,1.656293170626807,0.13160839338789773,-1.6063155939494465,2002,True,,
periodic,15,52377.387638117914,True,240,False,1.6643329214556002,0.1300762169714258,-1.6027109125628494,2002,True,,
periodic,16,52377.11214583151,True,133,False,1.654047155785984,0.13125118467496982,-1.6065044155496162,2002,True,,
periodic,17,52377.287377844805,True,145,False,1.65222921250389,0.1265853293235265,-1.6162080766126188,2002,True,,
periodic,18,52376.96013780244,True,133,False,1.6563726120211124,0.12905391613730471,-1.6100784063653495,2002,True,,
periodic,19,52377.31335947165,True,139,False,1.6639027828777195,0.126130279768949,-1.6145734023049996,2002,True,,
locally_periodic,0,45671.0477741649,True,164,True,1.7322038190614901,2.302585092994046,2.088581486329722,2002,False,-2.328143799489057,
locally_periodic,1,45737.86704143652,False,240,False,1.7393339692149938,1.9287009169663458,2.1393779403075257,2002,False,-2.203792132031326,
locally_periodic,2,45670.85737599137,True,197,True,1.7440831049746184,2.302585092994046,2.086744453626254,2002,True,-2.328143799489055,
