kernel,start,objective,converged,evaluations,boundary_hit,param_0,param_1,param_2,test_year,best_for_fold,param_3,param_4
periodic,9,62698.41449245253,True,121,False,1.6559546889796646,0.1079221626257481,-1.667073215074932,2015,False,,
periodic,10,62697.88701155338,True,127,False,1.6471520220336693,0.10802645431817642,-1.662892050304621,2015,True,,
periodic,11,62697.96271490514,True,121,False,1.657039640435505,0.10842259277247734,-1.6572231119151684,2015,True,,
periodic,12,62697.87920999127,True,97,False,1.6408540088000305,0.10532911858513327,-1.6579003622930755,2015,True,,
periodic,13,62698.900063656474,True,207,False,1.6391647849316913,0.10768346351663045,-1.6476254034239786,2015,False,,
periodic,14,62698.64353545944,True,121,False,1.6513588878098577,0.10228337082113349,-1.668433046778872,2015,False,,
periodic,15,62698.56248136035,True,139,False,1.656159902995572,0.10526900876927182,-1.6678704972818617,2015,False,,
periodic,16,62698.360377680365,True,139,False,1.6442244904744483,0.10239156826242893,-1.6674491622500016,2015,True,,
periodic,17,62709.63927737676,False,240,False,1.6302499784678535,0.07989552328399316,-1.6929649588568716,2015,False,,
periodic,18,62697.81449558952,True,138,False,1.6426841534381673,0.10800247200251303,-1.6572404330457753,2015,True,,
periodic,19,62698.77499372924,True,133,False,1.6422029590284586,0.09980480033879142,-1.6690865737917908,2015,False,,
locally_periodic,0,53554.862747884785,True,165,True,1.7506178296722636,2.302585092994046,2.096796322848515,2015,False,-2.4183978457830753,
locally_periodic,1,75993.83593508351,False,240,False,1.229662907579267,-0.8062605363799094,3.345451473705113,2015,False,-3.5065471761723996,
locally_periodic,2,53584.580000478665,False,240,True,1.8300418527812177,2.302585092994046,2.145456831467728,2015,False,-2.4183978457830735,
locally_periodic,3,53553.31270274056,True,221,True,1.7306221001983886,2.302585092994046,2.085301018760869,2015,False,-2.4183978457830735,
locally_periodic,4,53553.48892676718,True,165,True,1.7001831096043352,2.302585092994046,2.072082497105092,2015,False,-2.4256151971481255,
locally_periodic,5,53553.29809550614,True,182,True,1.7310401927416952,2.302585092994046,2.0888260722360554,2015,False,-2.4183978457830735,
locally_periodic,6,53553.19960538565,True,205,True,1.7131288097895863,2.302585092994046,2.080991588648632,2015,False,-2.4183978457830735,
locally_periodic,7,54325.779461941915,False,240,False,1.635856531711184,0.5433978509606078,2.2693228591143857,2015,False,-2.301577621598089,
locally_periodic,8,53552.58510138988,True,240,True,1.7259297239569085,2.3025850929940455,2.082188437419635,2015,True,-2.4266355839685048,
locally_periodic,9,53552.8911099759,True,181,True,1.7310869787080954,2.302585092994046,2.086235745256667,2015,True,-2.4226989180932788,
locally_periodic,10,53552.743977353144,True,174,True,1.729908040396132,2.302585092994046,2.081676084659673,2015,True,-2.4305018472677875,
locally_periodic,11,53553.29338982252,True,181,True,1.7403150575569526,2.302585092994046,2.089628636827035,2015,False,-2.430944733035584,
locally_periodic,12,53654.99455888443,False,240,True,1.7879917613559777,2.302585092994046,2.031077630698168,2015,False,-2.5026185924960385,
locally_periodic,13,53555.45365429403,False,240,True,1.7180879285886286,2.302585092994046,2.072030111460049,2015,False,-2.454964948489328,
locally_periodic,14,53553.594288721586,True,167,True,1.7015408222373576,2.302585092994046,2.0694327735574336,2015,False,-2.4385175965246493,
locally_periodic,15,53553.13319319207,True,221,True,1.719089447965992,2.302585092994046,2.0822196245358424,2015,False,-2.438597732311386,
locally_periodic,16,53552.62166443587,True,205,True,1.7237120173349056,2.302585092994046,2.084752332223344,2015,True,-2.4252760055769005,
locally_periodic,17,53617.26237885932,False,240,False,1.6634823291836787,2.1625161699614814,2.0310776306981686,2015,False,-2.3732536375310045,
locally_periodic,18,53553.16730111223,True,196,True,1.728384419136068,2.302585092994046,2.086695092393652,2015,False,-2.4183978457830735,
locally_periodic,19,53554.57080983516,True,154,True,1.6945658626077325,2.302585092994046,2.072135146597984,2015,False,-2.418397845783074,
additive,0,52809.43280214227,False,240,False,1.4987725851260398,1.2952041148091518,0.7432368514873687,2015,False,1.636765477796084,-2.5090769566488516
additive,1,52817.55623825075,False,240,False,1.4730024813949354,1.4103333694588533,0.7904139799471221,2015,False,1.669475930116809,-2.4914017379738973
additive,2,53560.20122351321,False,240,True,-3.6460659820325296,2.302585092994046,1.8006403002913647,2015,False,2.0902153693286665,-2.3879830399306696
additive,3,52816.96862419315,False,240,False,1.5015224043092947,1.2664218011467256,0.6804179881319645,2015,False,1.6097160020675627,-2.559819675015972
additive,4,52822.17539644975,False,240,False,1.6247320520288997,1.151292546497023,0.5086941478466962,2015,False,1.5426178438861182,-2.5090769566488498
additive,5,52839.9983836241,False,240,False,1.6428750237349625,1.1143486724795237,0.43174364479883764,2015,False,1.4942857458471144,-2.546965172958603
additive,6,52919.59277930217,False,240,True,1.2241071810453694,2.302585092994046,1.1030157722676885,2015,False,1.8041976491273237,-2.540597518638713
additive,7,52820.01217595508,False,240,False,1.603571339721673,1.1792852679616252,0.5877490381917261,2015,False,1.6002052358546808,-2.5090769566488498
additive,8,52910.80853414976,False,240,False,1.3380396963753365,2.0723265836946405,1.032496704512006,2015,False,1.7093971531082215,-2.5815842319422377
additive,9,53210.39717675718,False,240,False,-1.4615085407533264,-0.7723421493457501,1.7433378207204702,2015,False,2.3588211024162065,-2.462302334098832
additive,10,53469.900425395484,False,240,False,-2.1117566189731716,-1.9023066481682918,1.7393878453290337,2015,False,2.1890955008101196,-5.237317722492583
additive,11,52817.63016561113,False,240,False,1.5589563464679101,1.199404225312487,0.5674151630436728,2015,False,1.5836929216430746,-2.5042627237453807
additive,12,52843.71564791049,False,240,False,1.5896542883636617,1.0937279191721723,0.42822692203854607,2015,False,1.496026188053395,-2.558177476189388
additive,13,52850.4985912516,False,240,False,1.3908389088919448,1.6118095650958326,0.9537453755356629,2015,False,1.7288719906789376,-2.5345878298138
additive,14,52885.566777151325,False,240,False,1.703123936254863,1.0361632918473211,0.3626762334705435,2015,False,1.520469237570239,-2.4730850360597407
additive,15,52811.22062669281,False,240,False,1.5669554038839848,1.202788761890867,0.6322389748205567,2015,False,1.582366278831397,-2.541055066972194
additive,16,52816.168603862534,False,240,False,1.5191404932475696,1.1861926579752573,0.569368464547882,2015,False,1.5726569547445433,-2.505137967093229
additive,17,52857.69098484243,False,240,False,1.3781289104062013,1.4966803104461301,0.9628731618620111,2015,False,1.7315838930466725,-2.451951415572578
additive,18,53037.85194136051,False,240,False,1.2339378490000814,1.7638922499147107,1.2482626935217929,2015,False,1.8764564691875283,-2.353643720285412
additive,19,52807.905013117655,False,240,False,1.5268706004655144,1.2376394874843,0.6532863390286278,2015,True,1.6043352834758962,-2.5228197861119783
se,0,58066.84848121049,True,115,False,1.5731073659068942,1.3738907091946948,-2.0533024056951796,2016,True,,
se,1,58068.13122259217,False,240,False,1.5624397460290411,1.3669902548099138,-2.0533024056951854,2016,False,,
se,2,58067.04531919451,True,163,False,1.5751685132015243,1.3792357551398846,-2.0395487669399155,2016,True,,
se,3,58068.06850220596,True,121,False,1.5781681446148939,1.3821503613499615,-2.034773502616742,2016,False,,
se,4,58066.74957436988,True,103,False,1.569539289567605,1.3747887533192196,-2.042038651504479,2016,True,,
se,5,58067.576795728535,True,115,False,1.5725870484625528,1.3713226961565255,-2.0578886716025835,2016,False,,
se,6,58066.9247556653,False,240,False,1.558220175644545,1.3746213535232097,-2.0533024056951854,2016,True,,
se,7,58066.66357465176,True,161,False,1.5675241820813566,1.3747744219086622,-2.053302405695177,2016,True,,
se,8,58067.42425825594,True,127,False,1.5759701684795788,1.3797673907893766,-2.036831084515042,2016,False,,
se,9,58067.732330762316,True,133,False,1.5622475122873334,1.369121402019871,-2.0586396325535095,2016,False,,
se,10,58067.825836567616,False,240,False,1.5497230774691597,1.3690656223922841,-2.0533024056951854,2016,False,,
se,11,58067.13522361082,True,171,False,1.5551184198678782,1.37105614471378,-2.053302405695177,2016,False,,
